@timestamp,month,year,message,1.err_type,1.Params.Timestamp,1.Params.Host,1.Desc,input_type,delay,source,3.err_type,3.Params.Interface 2,3.Params.Timestamp,3.Params.Interface 1,3.Desc,2.err_type,2.Params.Timestamp,2.Desc,5.err_type,5.Params.Timestamp,5.Params.Host,5.Desc,4.err_type,4.Params.Timestamp,4.Params.Switch,4.Desc,7.err_type,7.Params.Timestamp,7.Params.Switch,7.Desc,6.err_type,6.Params.Timestamp,6.Params.Switch,6.Desc,9.err_type,9.Params.Timestamp,9.Params.Time,9.Desc,8.err_type,8.Params.Timestamp,8.Params.Time,8.Desc,type,simulation_id,tags.0,beat.hostname,beat.name,beat.version,host,offset,day,11.err_type,11.Params.Timestamp,11.Params.Switch,11.Desc,10.err_type,10.Params.Timestamp,10.Params.Switch,10.Desc,loglevel,time,action,@version,err.err_type,err.Params.Timestamp,err.Params.Switch,err.Desc
2017-07-28T09:41:50.010Z,07,2017,"{""1"": {""err_type"": ""1"", ""Params"": {""Timestamp"": """", ""Host"": """"}, ""Desc"": ""A host is doing heavy use of the network by requiring a lot of streaming traffic ""}, ""2"": {""err_type"": ""2"", ""Params"": {""Timestamp"": ""2017-07-28 09:28:57.775559""}, ""Desc"": ""All hosts are doing heavy use of the network by requiring a lot of all sorts of traffic""}, ""3"": {""err_type"": ""3"", ""Params"": {""Interface 2"": ""s22-eth4"", ""Timestamp"": ""2017-07-28 09:40:31.580419"", ""Interface 1"": ""h1-eth1""}, ""Desc"": ""A link has failed""}, ""4"": {""err_type"": ""4"", ""Params"": {""Timestamp"": """", ""Switch"": """"}, ""Desc"": ""A switch has failed""}, ""5"": {""err_type"": ""5"", ""Params"": {""Timestamp"": """", ""Host"": """"}, ""Desc"": ""A server from the datacenter (if there are datacenters) has failed""}, ""6"": {""err_type"": ""6"", ""Params"": {""Timestamp"": """", ""Switch"": """"}, ""Desc"": ""All flows (except the CONTROLLER one) from a switch have been modified by changing the node-connector-output field""}, ""7"": {""err_type"": ""7"", ""Params"": {""Timestamp"": """", ""Switch"": """"}, ""Desc"": ""All flow entries of a switch have changed their in-port match (if they have one)""}, ""8"": {""err_type"": ""8"", ""Params"": {""Timestamp"": """", ""Time"": """"}, ""Desc"": ""An idle-timeout has been aded to the flows of all switches""}, ""9"": {""err_type"": ""9"", ""Params"": {""Timestamp"": """", ""Time"": """"}, ""Desc"": ""A hard-timeout has been aded to the flows of all switches""}, ""10"": {""err_type"": ""10"", ""Params"": {""Timestamp"": """", ""Switch"": """"}, ""Desc"": ""All flow entries (except one, the statistics flow entry) of a switch have been deleted""}, ""11"": {""err_type"": ""11"", ""Params"": {""Timestamp"": """", ""Switch"": """"}, ""Desc"": ""All lldp packages reaching this switch will be dropped""}, ""delay"": 3}",1,,,A host is doing heavy use of the network by requiring a lot of streaming traffic ,log,3,/root/log/2017728941_4.log,3,s22-eth4,2017-07-28 09:40:31.580419,h1-eth1,A link has failed,2,2017-07-28 09:28:57.775559,All hosts are doing heavy use of the network by requiring a lot of all sorts of traffic,5,,,A server from the datacenter (if there are datacenters) has failed,4,,,A switch has failed,7,,,All flow entries of a switch have changed their in-port match (if they have one),6,,,All flows (except the CONTROLLER one) from a switch have been modified by changing the node-connector-output field,9,,,A hard-timeout has been aded to the flows of all switches,8,,,An idle-timeout has been aded to the flows of all switches,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,1722,28,11,,,All lldp packages reaching this switch will be dropped,10,,,"All flow entries (except one, the statistics flow entry) of a switch have been deleted",INFO,"09:41:49,304",start,1,,,,
2017-07-28T09:42:46.640Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:42:43.244556"", ""Switch"": ""33""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728918_2.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,31676,28,,,,,,,,,INFO,"09:42:43,244",err,1,4,2017-07-28 09:42:43.244556,33,A switch has failed
2017-07-28T09:42:49.640Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:42:48.412392"", ""Switch"": ""68""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728918_2.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,31851,28,,,,,,,,,INFO,"09:42:48,412",err,1,4,2017-07-28 09:42:48.412392,68,A switch has failed
2017-07-28T09:42:25.012Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:42:20.434427"", ""Switch"": ""43""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728941_4.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,1897,28,,,,,,,,,INFO,"09:42:20,434",err,1,4,2017-07-28 09:42:20.434427,43,A switch has failed
2017-07-28T09:42:28.015Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:42:26.743082"", ""Switch"": ""21""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728941_4.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,2072,28,,,,,,,,,INFO,"09:42:26,743",err,1,4,2017-07-28 09:42:26.743082,21,A switch has failed
2017-07-28T09:42:22.614Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:42:20.434427"", ""Switch"": ""43""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728930_3.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,27685,28,,,,,,,,,INFO,"09:42:20,434",err,1,4,2017-07-28 09:42:20.434427,43,A switch has failed
2017-07-28T09:42:59.641Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:42:58.650365"", ""Switch"": ""72""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728918_2.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,32201,28,,,,,,,,,INFO,"09:42:58,650",err,1,4,2017-07-28 09:42:58.650365,72,A switch has failed
2017-07-28T09:43:53.647Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:43:49.919476"", ""Switch"": ""12""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728918_2.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,33950,28,,,,,,,,,INFO,"09:43:49,919",err,1,4,2017-07-28 09:43:49.919476,12,A switch has failed
2017-07-28T09:44:23.645Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:44:20.607879"", ""Switch"": ""23""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728930_3.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,31709,28,,,,,,,,,INFO,"09:44:20,608",err,1,4,2017-07-28 09:44:20.607879,23,A switch has failed
2017-07-28T09:43:09.633Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:43:08.980301"", ""Switch"": ""44""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728930_3.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,29260,28,,,,,,,,,INFO,"09:43:08,980",err,1,4,2017-07-28 09:43:08.980301,44,A switch has failed
2017-07-28T09:44:09.036Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:44:05.205872"", ""Switch"": ""39""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728941_4.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,5396,28,,,,,,,,,INFO,"09:44:05,206",err,1,4,2017-07-28 09:44:05.205872,39,A switch has failed
2017-07-28T09:44:02.035Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:44:00.076680"", ""Switch"": ""17""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728941_4.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,5221,28,,,,,,,,,INFO,"09:44:00,076",err,1,4,2017-07-28 09:44:00.076680,17,A switch has failed
2017-07-28T09:44:49.040Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:44:46.070192"", ""Switch"": ""75""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728941_4.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,6795,28,,,,,,,,,INFO,"09:44:46,070",err,1,4,2017-07-28 09:44:46.070192,75,A switch has failed
2017-07-28T09:44:26.646Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:44:25.633535"", ""Switch"": ""6""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728930_3.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,31883,28,,,,,,,,,INFO,"09:44:25,633",err,1,4,2017-07-28 09:44:25.633535,6,A switch has failed
2017-07-28T09:43:25.028Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:43:24.424177"", ""Switch"": ""16""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728941_4.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,3996,28,,,,,,,,,INFO,"09:43:24,424",err,1,4,2017-07-28 09:43:24.424177,16,A switch has failed
2017-07-28T09:45:12.043Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:45:11.559393"", ""Switch"": ""24""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728941_4.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,7669,28,,,,,,,,,INFO,"09:45:11,559",err,1,4,2017-07-28 09:45:11.559393,24,A switch has failed
2017-07-28T09:45:13.652Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:45:11.559393"", ""Switch"": ""24""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728930_3.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,33457,28,,,,,,,,,INFO,"09:45:11,559",err,1,4,2017-07-28 09:45:11.559393,24,A switch has failed
2017-07-28T09:45:13.656Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:45:11.559393"", ""Switch"": ""24""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728918_2.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,36748,28,,,,,,,,,INFO,"09:45:11,559",err,1,4,2017-07-28 09:45:11.559393,24,A switch has failed
2017-07-28T09:45:50.657Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:45:46.917299"", ""Switch"": ""15""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728930_3.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,34682,28,,,,,,,,,INFO,"09:45:46,917",err,1,4,2017-07-28 09:45:46.917299,15,A switch has failed
2017-07-28T09:45:50.660Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:45:46.917299"", ""Switch"": ""15""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728918_2.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,37973,28,,,,,,,,,INFO,"09:45:46,917",err,1,4,2017-07-28 09:45:46.917299,15,A switch has failed
2017-07-28T09:45:22.045Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:45:21.687552"", ""Switch"": ""55""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728941_4.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,8019,28,,,,,,,,,INFO,"09:45:21,687",err,1,4,2017-07-28 09:45:21.687552,55,A switch has failed
2017-07-28T09:45:23.658Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:45:21.687552"", ""Switch"": ""55""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728918_2.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,37098,28,,,,,,,,,INFO,"09:45:21,687",err,1,4,2017-07-28 09:45:21.687552,55,A switch has failed
2017-07-28T09:45:06.652Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:45:06.520585"", ""Switch"": ""4""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728930_3.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,33282,28,,,,,,,,,INFO,"09:45:06,520",err,1,4,2017-07-28 09:45:06.520585,4,A switch has failed
2017-07-28T09:45:09.043Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:45:06.520585"", ""Switch"": ""4""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728941_4.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,7494,28,,,,,,,,,INFO,"09:45:06,520",err,1,4,2017-07-28 09:45:06.520585,4,A switch has failed
2017-07-28T09:45:03.655Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:45:01.416207"", ""Switch"": ""77""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728918_2.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,36399,28,,,,,,,,,INFO,"09:45:01,416",err,1,4,2017-07-28 09:45:01.416207,77,A switch has failed
2017-07-28T09:46:00.661Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:45:57.034034"", ""Switch"": ""46""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728918_2.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,38323,28,,,,,,,,,INFO,"09:45:57,034",err,1,4,2017-07-28 09:45:57.034034,46,A switch has failed
2017-07-28T09:44:56.650Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:44:56.300718"", ""Switch"": ""61""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728930_3.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,32933,28,,,,,,,,,INFO,"09:44:56,300",err,1,4,2017-07-28 09:44:56.300718,61,A switch has failed
2017-07-28T09:46:23.664Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:46:22.552519"", ""Switch"": ""49""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728918_2.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,39198,28,,,,,,,,,INFO,"09:46:22,552",err,1,4,2017-07-28 09:46:22.552519,49,A switch has failed
2017-07-28T09:46:19.052Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:46:17.434441"", ""Switch"": ""10""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728941_4.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,9944,28,,,,,,,,,INFO,"09:46:17,434",err,1,4,2017-07-28 09:46:17.434441,10,A switch has failed
2017-07-28T09:47:30.670Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:47:28.423127"", ""Switch"": ""69""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728930_3.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,38182,28,,,,,,,,,INFO,"09:47:28,423",err,1,4,2017-07-28 09:47:28.423127,69,A switch has failed
2017-07-28T09:47:30.672Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:47:28.423127"", ""Switch"": ""69""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728918_2.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,41473,28,,,,,,,,,INFO,"09:47:28,423",err,1,4,2017-07-28 09:47:28.423127,69,A switch has failed
2017-07-28T09:47:33.672Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:47:33.529768"", ""Switch"": ""79""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728918_2.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,41648,28,,,,,,,,,INFO,"09:47:33,529",err,1,4,2017-07-28 09:47:33.529768,79,A switch has failed
2017-07-28T09:46:36.053Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:46:32.768220"", ""Switch"": ""25""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728941_4.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,10469,28,,,,,,,,,INFO,"09:46:32,768",err,1,4,2017-07-28 09:46:32.768220,25,A switch has failed
2017-07-28T09:46:39.054Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:46:37.853932"", ""Switch"": ""63""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728941_4.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,10644,28,,,,,,,,,INFO,"09:46:37,854",err,1,4,2017-07-28 09:46:37.853932,63,A switch has failed
2017-07-28T09:48:00.674Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:47:58.829234"", ""Switch"": ""78""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728930_3.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,39232,28,,,,,,,,,INFO,"09:47:58,829",err,1,4,2017-07-28 09:47:58.829234,78,A switch has failed
2017-07-28T09:48:00.675Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:47:58.829234"", ""Switch"": ""78""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728918_2.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,42523,28,,,,,,,,,INFO,"09:47:58,829",err,1,4,2017-07-28 09:47:58.829234,78,A switch has failed
2017-07-28T09:47:57.673Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:47:53.741267"", ""Switch"": ""11""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728930_3.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,39057,28,,,,,,,,,INFO,"09:47:53,741",err,1,4,2017-07-28 09:47:53.741267,11,A switch has failed
2017-07-28T09:47:57.674Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:47:53.741267"", ""Switch"": ""11""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728918_2.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,42348,28,,,,,,,,,INFO,"09:47:53,741",err,1,4,2017-07-28 09:47:53.741267,11,A switch has failed
2017-07-28T09:47:13.668Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:47:13.294392"", ""Switch"": ""30""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728930_3.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,37657,28,,,,,,,,,INFO,"09:47:13,294",err,1,4,2017-07-28 09:47:13.294392,30,A switch has failed
2017-07-28T09:47:13.670Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:47:13.294392"", ""Switch"": ""30""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728918_2.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,40948,28,,,,,,,,,INFO,"09:47:13,294",err,1,4,2017-07-28 09:47:13.294392,30,A switch has failed
2017-07-28T09:47:50.672Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:47:48.653560"", ""Switch"": ""60""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728930_3.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,38882,28,,,,,,,,,INFO,"09:47:48,653",err,1,4,2017-07-28 09:47:48.653560,60,A switch has failed
2017-07-28T09:47:43.672Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:47:43.575651"", ""Switch"": ""15""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728930_3.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,38707,28,,,,,,,,,INFO,"09:47:43,575",err,1,4,2017-07-28 09:47:43.575651,15,A switch has failed
2017-07-28T09:47:29.060Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:47:28.423127"", ""Switch"": ""69""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728941_4.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,12394,28,,,,,,,,,INFO,"09:47:28,423",err,1,4,2017-07-28 09:47:28.423127,69,A switch has failed
2017-07-28T09:46:29.053Z,07,2017,"{""err"": {""err_type"": ""4"", ""Params"": {""Timestamp"": ""2017-07-28 09:46:27.675973"", ""Switch"": ""56""}, ""Desc"": ""A switch has failed""}}",,,,,log,,/root/log/2017728941_4.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log,2017728941_4,beats_input_codec_plain_applied,cbdd7784b2d2,cbdd7784b2d2,5.4.1,cbdd7784b2d2,10294,28,,,,,,,,,INFO,"09:46:27,676",err,1,4,2017-07-28 09:46:27.675973,56,A switch has failed
